dataset,end-date,entity,entry-date,geojson,geometry,name,organisation-entity,point,prefix,reference,start-date,typology,address-text,article-4-direction,article-4-direction-rules,description,document-url,documentation-url,notes,organisation,uprn
article-4-direction-area,,7010000767,2022-04-07,,"MULTIPOLYGON (((-0.068389 51.443869,-0.068821 51.443677,-0.069284 51.443455,-0.069137 51.443324,-0.069299 51.443310,-0.069268 51.443182,-0.068985 51.443162,-0.068620 51.443188,-0.068254 51.443239,-0.067948 51.443262,-0.067884 51.443288,-0.067824 51.443337,-0.067803 51.443382,-0.067815 51.443425,-0.068085 51.443614,-0.068389 51.443869)))",The Grove Tavern,329,POINT(-0.068563 51.443450),article-4-direction-area,The Grove Tavern,,geography,,,,"Change of use, demolition or alteration of pubs is restricted",,,http://www.southwark.gov.uk/planning-and-building-control/planning-policy-and-transport-policy/article-4-directions,,
article-4-direction-area,,7010000768,2022-04-07,,"MULTIPOLYGON (((-0.053468 51.499247,-0.053384 51.499143,-0.053220 51.499197,-0.053347 51.499306,-0.053468 51.499247)))",Albion Public House,329,POINT(-0.053351 51.499222),article-4-direction-area,Albion Public House,,geography,,,,"Change of use, demolition or alteration of pubs is restricted",,,http://www.southwark.gov.uk/planning-and-building-control/planning-policy-and-transport-policy/article-4-directions,,
article-4-direction-area,,7010000769,2022-04-07,,"MULTIPOLYGON (((-0.100703 51.491517,-0.100394 51.491621,-0.100482 51.491723,-0.100768 51.491622,-0.100775 51.491601,-0.100703 51.491517)))",Hampton Court Palace,329,POINT(-0.100590 51.491619),article-4-direction-area,Hampton Court Palace,,geography,,,,"Change of use, demolition or alteration of pubs is restricted",,,http://www.southwark.gov.uk/planning-and-building-control/planning-policy-and-transport-policy/article-4-directions,,
article-4-direction-area,,7010000770,2022-04-07,,"MULTIPOLYGON (((-0.056061 51.477496,-0.056054 51.477432,-0.055897 51.477424,-0.055882 51.477668,-0.055998 51.477665,-0.055997 51.477630,-0.056070 51.477629,-0.056067 51.477575,-0.056047 51.477576,-0.056044 51.477496,-0.056061 51.477496)))",Carlton Tavern,329,POINT(-0.055969 51.477544),article-4-direction-area,Carlton Tavern,,geography,,,,"Change of use, demolition or alteration of pubs is restricted",,,http://www.southwark.gov.uk/planning-and-building-control/planning-policy-and-transport-policy/article-4-directions,,
article-4-direction-area,,7010000771,2022-04-07,,"MULTIPOLYGON (((-0.073206 51.495520,-0.073194 51.495494,-0.072982 51.495532,-0.073062 51.495711,-0.073241 51.495684,-0.073167 51.495527,-0.073206 51.495520)))",Queens Arms,329,POINT(-0.073113 51.495604),article-4-direction-area,Queens Arms,,geography,,,,"Change of use, demolition or alteration of pubs is restricted",,,http://www.southwark.gov.uk/planning-and-building-control/planning-policy-and-transport-policy/article-4-directions,,
article-4-direction-area,,7010000772,2022-04-07,,"MULTIPOLYGON (((-0.057077 51.486438,-0.056736 51.486418,-0.056710 51.486439,-0.056724 51.486533,-0.057086 51.486515,-0.057077 51.486438)))",The Bramcote Arms,329,POINT(-0.056887 51.486476),article-4-direction-area,The Bramcote Arms,,geography,,,,"Change of use, demolition or alteration of pubs is restricted",,,http://www.southwark.gov.uk/planning-and-building-control/planning-policy-and-transport-policy/article-4-directions,,
article-4-direction-area,,7010000773,2022-04-07,,"MULTIPOLYGON (((-0.082935 51.495813,-0.082679 51.495686,-0.082632 51.495725,-0.082853 51.495864,-0.082886 51.495859,-0.082935 51.495813)))",The Hartley,329,POINT(-0.082786 51.495778),article-4-direction-area,The Hartley,,geography,,,,"Change of use, demolition or alteration of pubs is restricted",,,http://www.southwark.gov.uk/planning-and-building-control/planning-policy-and-transport-policy/article-4-directions,,
article-4-direction-area,,7010000774,2022-04-07,,"MULTIPOLYGON (((-0.093479 51.488394,-0.093322 51.488448,-0.093456 51.488592,-0.093615 51.488541,-0.093479 51.488394)))",The Bell,329,POINT(-0.093468 51.488494),article-4-direction-area,The Bell,,geography,,,,"Change of use, demolition or alteration of pubs is restricted",,,http://www.southwark.gov.uk/planning-and-building-control/planning-policy-and-transport-policy/article-4-directions,,
article-4-direction-area,,7010000775,2022-04-07,,"MULTIPOLYGON (((-0.074892 51.493792,-0.074980 51.493841,-0.075011 51.493842,-0.075049 51.493815,-0.075037 51.493808,-0.075191 51.493701,-0.075181 51.493692,-0.075204 51.493675,-0.075122 51.493630,-0.074892 51.493792)))",The Grange,329,POINT(-0.075052 51.493740),article-4-direction-area,The Grange,,geography,,,,"Change of use, demolition or alteration of pubs is restricted",,,http://www.southwark.gov.uk/planning-and-building-control/planning-policy-and-transport-policy/article-4-directions,,
article-4-direction-area,,7010000776,2022-04-07,,"MULTIPOLYGON (((-0.085589 51.489945,-0.085745 51.490019,-0.085792 51.489988,-0.085649 51.489916,-0.085589 51.489945)))",Huntsman & Hound,329,POINT(-0.085693 51.489967),article-4-direction-area,Huntsman & Hound,,geography,,,,"Change of use, demolition or alteration of pubs is restricted",,,http://www.southwark.gov.uk/planning-and-building-control/planning-policy-and-transport-policy/article-4-directions,,
article-4-direction-area,,7010000777,2022-04-07,,"MULTIPOLYGON (((-0.099697 51.495426,-0.099697 51.495292,-0.099487 51.495293,-0.099486 51.495312,-0.099461 51.495312,-0.099461 51.495410,-0.099486 51.495412,-0.099486 51.495426,-0.099697 51.495426)))",Elephant and Castle PH,329,POINT(-0.099582 51.495359),article-4-direction-area,Elephant and Castle PH,,geography,,,,"Change of use, demolition or alteration of pubs is restricted",,,http://www.southwark.gov.uk/planning-and-building-control/planning-policy-and-transport-policy/article-4-directions,,
article-4-direction-area,,7010000778,2022-04-07,,"MULTIPOLYGON (((-0.098043 51.486261,-0.098096 51.486320,-0.098175 51.486290,-0.098184 51.486300,-0.098158 51.486309,-0.098169 51.486324,-0.098200 51.486314,-0.098210 51.486336,-0.098340 51.486294,-0.098249 51.486188,-0.098043 51.486261)))",THE BEEHIVE,329,POINT(-0.098199 51.486267),article-4-direction-area,THE BEEHIVE,,geography,,,,"Change of use, demolition or alteration of pubs is restricted",,,http://www.southwark.gov.uk/planning-and-building-control/planning-policy-and-transport-policy/article-4-directions,,
article-4-direction-area,,7010000779,2022-04-07,,"MULTIPOLYGON (((-0.094086 51.476870,-0.094099 51.476939,-0.094302 51.476925,-0.094299 51.476910,-0.094322 51.476909,-0.094325 51.476921,-0.094390 51.476912,-0.094379 51.476884,-0.094335 51.476891,-0.094326 51.476855,-0.094086 51.476870)))",Nags Head PH,329,POINT(-0.094222 51.476897),article-4-direction-area,Nags Head PH,,geography,,,,"Change of use, demolition or alteration of pubs is restricted",,,http://www.southwark.gov.uk/planning-and-building-control/planning-policy-and-transport-policy/article-4-directions,,
article-4-direction-area,,7010000780,2022-04-07,,"MULTIPOLYGON (((-0.103800 51.495711,-0.103911 51.495749,-0.104016 51.495582,-0.103996 51.495577,-0.103970 51.495616,-0.103947 51.495609,-0.104000 51.495526,-0.103930 51.495504,-0.103800 51.495711)))",PRINCE OF WALES,329,POINT(-0.103911 51.495634),article-4-direction-area,PRINCE OF WALES,,geography,,,,"Change of use, demolition or alteration of pubs is restricted",,,http://www.southwark.gov.uk/planning-and-building-control/planning-policy-and-transport-policy/article-4-directions,,
article-4-direction-area,,7010000781,2022-04-07,,"MULTIPOLYGON (((-0.104780 51.503522,-0.104776 51.503599,-0.104791 51.503610,-0.104933 51.503580,-0.104899 51.503513,-0.104912 51.503510,-0.104903 51.503494,-0.104780 51.503522)))",Ring,329,POINT(-0.104847 51.503554),article-4-direction-area,Ring,,geography,,,,"Change of use, demolition or alteration of pubs is restricted",,,http://www.southwark.gov.uk/planning-and-building-control/planning-policy-and-transport-policy/article-4-directions,,
article-4-direction-area,,7010000782,2022-04-07,,"MULTIPOLYGON (((-0.082860 51.498374,-0.082963 51.498387,-0.082990 51.498331,-0.083015 51.498335,-0.083045 51.498266,-0.083035 51.498276,-0.083021 51.498274,-0.083009 51.498259,-0.082901 51.498241,-0.082860 51.498374)))",Simon The Tanner,329,POINT(-0.082944 51.498313),article-4-direction-area,Simon The Tanner,,geography,,,,"Change of use, demolition or alteration of pubs is restricted",,,http://www.southwark.gov.uk/planning-and-building-control/planning-policy-and-transport-policy/article-4-directions,,
article-4-direction-area,,7010000783,2022-04-07,,"MULTIPOLYGON (((-0.101018 51.477554,-0.101084 51.477597,-0.101107 51.477576,-0.101139 51.477588,-0.101217 51.477513,-0.101213 51.477502,-0.101114 51.477461,-0.101018 51.477554)))",CLARENDON ARMS,329,POINT(-0.101118 51.477530),article-4-direction-area,CLARENDON ARMS,,geography,,,,"Change of use, demolition or alteration of pubs is restricted",,,http://www.southwark.gov.uk/planning-and-building-control/planning-policy-and-transport-policy/article-4-directions,,
article-4-direction-area,,7010000784,2022-04-07,,"MULTIPOLYGON (((-0.086972 51.501223,-0.087192 51.501247,-0.087216 51.501233,-0.087224 51.501144,-0.087030 51.501136,-0.087027 51.501184,-0.086985 51.501179,-0.086972 51.501223)))",The Brittania,329,POINT(-0.087112 51.501191),article-4-direction-area,The Brittania,,geography,,,,"Change of use, demolition or alteration of pubs is restricted",,,http://www.southwark.gov.uk/planning-and-building-control/planning-policy-and-transport-policy/article-4-directions,,
article-4-direction-area,,7010000785,2022-04-07,,"MULTIPOLYGON (((-0.085462 51.502233,-0.085575 51.502243,-0.085590 51.502235,-0.085644 51.502076,-0.085533 51.502055,-0.085462 51.502233)))",The Rose,329,POINT(-0.085555 51.502153),article-4-direction-area,The Rose,,geography,,,,"Change of use, demolition or alteration of pubs is restricted",,,http://www.southwark.gov.uk/planning-and-building-control/planning-policy-and-transport-policy/article-4-directions,,
article-4-direction-area,,7010000786,2022-04-07,,"MULTIPOLYGON (((-0.090736 51.503597,-0.090872 51.503643,-0.090843 51.503678,-0.090971 51.503720,-0.090985 51.503704,-0.091029 51.503720,-0.091013 51.503735,-0.091137 51.503776,-0.091183 51.503715,-0.090764 51.503565,-0.090736 51.503597)))",ST CHRISTOPHER'S,329,POINT(-0.090975 51.503676),article-4-direction-area,ST CHRISTOPHER'S,,geography,,,,"Change of use, demolition or alteration of pubs is restricted",,,http://www.southwark.gov.uk/planning-and-building-control/planning-policy-and-transport-policy/article-4-directions,,
article-4-direction-area,,7010000787,2022-04-07,,"MULTIPOLYGON (((-0.090956 51.505148,-0.091027 51.505202,-0.091161 51.505118,-0.091151 51.505111,-0.090956 51.505148)))",THE WHEATSHEAF,329,POINT(-0.091053 51.505152),article-4-direction-area,THE WHEATSHEAF,,geography,,,,"Change of use, demolition or alteration of pubs is restricted",,,http://www.southwark.gov.uk/planning-and-building-control/planning-policy-and-transport-policy/article-4-directions,,
article-4-direction-area,,7010000788,2022-04-07,,"MULTIPOLYGON (((-0.068597 51.474310,-0.068576 51.474235,-0.068660 51.474225,-0.068630 51.474130,-0.068616 51.474112,-0.068537 51.474088,-0.068512 51.474160,-0.068513 51.474227,-0.068448 51.474229,-0.068456 51.474266,-0.068476 51.474266,-0.068474 51.474249,-0.068518 51.474251,-0.068537 51.474316,-0.068597 51.474310)))",THE GREYHOUND,329,POINT(-0.068565 51.474199),article-4-direction-area,THE GREYHOUND,,geography,,,,"Change of use, demolition or alteration of pubs is restricted",,,http://www.southwark.gov.uk/planning-and-building-control/planning-policy-and-transport-policy/article-4-directions,,
article-4-direction-area,,7010000789,2022-04-07,,"MULTIPOLYGON (((-0.064152 51.500207,-0.064247 51.500254,-0.064460 51.500071,-0.064396 51.500040,-0.064365 51.500066,-0.064376 51.500071,-0.064360 51.500084,-0.064322 51.500067,-0.064152 51.500207)))",The Winnicott (formerly Old Justice),329,POINT(-0.064302 51.500147),article-4-direction-area,The Winnicott (formerly Old Justice),,geography,,,,"Change of use, demolition or alteration of pubs is restricted",,,http://www.southwark.gov.uk/planning-and-building-control/planning-policy-and-transport-policy/article-4-directions,,
article-4-direction-area,,7010000790,2022-04-07,,"MULTIPOLYGON (((-0.075174 51.460509,-0.075144 51.460362,-0.075098 51.460366,-0.075095 51.460350,-0.075048 51.460352,-0.075047 51.460344,-0.074822 51.460359,-0.075063 51.460541,-0.075087 51.460551,-0.075166 51.460526,-0.075174 51.460509)))",East Dulwich Tavern,329,POINT(-0.075037 51.460431),article-4-direction-area,East Dulwich Tavern,,geography,,,,"Change of use, demolition or alteration of pubs is restricted",,,http://www.southwark.gov.uk/planning-and-building-control/planning-policy-and-transport-policy/article-4-directions,,
article-4-direction-area,,7010000791,2022-04-07,,"MULTIPOLYGON (((-0.091471 51.504852,-0.091468 51.504795,-0.091208 51.504801,-0.091213 51.504861,-0.091471 51.504852)))",Sheaf (Formerly Wheatsheaf),329,POINT(-0.091339 51.504827),article-4-direction-area,Sheaf (Formerly Wheatsheaf),,geography,,,,"Change of use, demolition or alteration of pubs is restricted",,,http://www.southwark.gov.uk/planning-and-building-control/planning-policy-and-transport-policy/article-4-directions,,
article-4-direction-area,,7010000792,2022-04-07,,"MULTIPOLYGON (((-0.070586 51.463875,-0.070547 51.463788,-0.070490 51.463798,-0.070485 51.463787,-0.070458 51.463790,-0.070451 51.463772,-0.070401 51.463782,-0.070448 51.463891,-0.070467 51.463898,-0.070586 51.463875)))",GOWLETT ARMS,329,POINT(-0.070492 51.463837),article-4-direction-area,GOWLETT ARMS,,geography,,,,"Change of use, demolition or alteration of pubs is restricted",,,http://www.southwark.gov.uk/planning-and-building-control/planning-policy-and-transport-policy/article-4-directions,,
article-4-direction-area,,7010000793,2022-04-07,,"MULTIPOLYGON (((-0.058664 51.495003,-0.058883 51.495008,-0.058958 51.494952,-0.058958 51.494934,-0.058838 51.494868,-0.058664 51.495003)))",STANLEY ARMS PUBLIC HOUSE,329,POINT(-0.058829 51.494953),article-4-direction-area,STANLEY ARMS PUBLIC HOUSE,,geography,,,,"Change of use, demolition or alteration of pubs is restricted",,,http://www.southwark.gov.uk/planning-and-building-control/planning-policy-and-transport-policy/article-4-directions,,
article-4-direction-area,,7010000794,2022-04-07,,"MULTIPOLYGON (((-0.099700 51.496104,-0.099696 51.495847,-0.099494 51.495850,-0.099498 51.496011,-0.099472 51.496011,-0.099473 51.496059,-0.099497 51.496060,-0.099496 51.496105,-0.099700 51.496104)))",Rockingham Arms,329,POINT(-0.099595 51.495978),article-4-direction-area,Rockingham Arms,,geography,,,,"Change of use, demolition or alteration of pubs is restricted",,,http://www.southwark.gov.uk/planning-and-building-control/planning-policy-and-transport-policy/article-4-directions,,
article-4-direction-area,,7010000795,2022-04-07,,"MULTIPOLYGON (((-0.082162 51.497340,-0.082275 51.497380,-0.082335 51.497307,-0.082210 51.497266,-0.082164 51.497322,-0.082162 51.497340)))",THE HAND AND MARIGOLD,329,POINT(-0.082244 51.497322),article-4-direction-area,THE HAND AND MARIGOLD,,geography,,,,"Change of use, demolition or alteration of pubs is restricted",,,http://www.southwark.gov.uk/planning-and-building-control/planning-policy-and-transport-policy/article-4-directions,,
article-4-direction-area,,7010000796,2022-04-07,,"MULTIPOLYGON (((-0.106397 51.498739,-0.106518 51.498820,-0.106597 51.498770,-0.106598 51.498761,-0.106619 51.498748,-0.106667 51.498778,-0.106689 51.498777,-0.106696 51.498769,-0.106552 51.498675,-0.106423 51.498683,-0.106397 51.498739)))",FLOWERS OF THE FOREST,329,POINT(-0.106523 51.498738),article-4-direction-area,FLOWERS OF THE FOREST,,geography,,,,"Change of use, demolition or alteration of pubs is restricted",,,http://www.southwark.gov.uk/planning-and-building-control/planning-policy-and-transport-policy/article-4-directions,,
article-4-direction-area,,7010000797,2022-04-07,,"MULTIPOLYGON (((-0.093123 51.494777,-0.093141 51.494778,-0.093140 51.494790,-0.093190 51.494793,-0.093191 51.494781,-0.093214 51.494782,-0.093225 51.494698,-0.092991 51.494684,-0.092988 51.494717,-0.092939 51.494715,-0.092935 51.494747,-0.092983 51.494749,-0.092977 51.494806,-0.093119 51.494814,-0.093123 51.494777)))",RISING SUN,329,POINT(-0.093086 51.494746),article-4-direction-area,RISING SUN,,geography,,,,"Change of use, demolition or alteration of pubs is restricted",,,http://www.southwark.gov.uk/planning-and-building-control/planning-policy-and-transport-policy/article-4-directions,,
article-4-direction-area,,7010000798,2022-04-07,,"MULTIPOLYGON (((-0.058782 51.464857,-0.058857 51.464772,-0.058849 51.464750,-0.058685 51.464696,-0.058625 51.464762,-0.058662 51.464777,-0.058645 51.464795,-0.058691 51.464811,-0.058684 51.464822,-0.058692 51.464824,-0.058688 51.464830,-0.058782 51.464857)))",MAN OF KENT,329,POINT(-0.058742 51.464775),article-4-direction-area,MAN OF KENT,,geography,,,,"Change of use, demolition or alteration of pubs is restricted",,,http://www.southwark.gov.uk/planning-and-building-control/planning-policy-and-transport-policy/article-4-directions,,
article-4-direction-area,,7010000799,2022-04-07,,"MULTIPOLYGON (((-0.091387 51.500189,-0.091601 51.500140,-0.091556 51.500069,-0.091368 51.500110,-0.091348 51.500135,-0.091387 51.500189)))",ROYAL OAK,329,POINT(-0.091471 51.500129),article-4-direction-area,ROYAL OAK,,geography,,,,"Change of use, demolition or alteration of pubs is restricted",,,http://www.southwark.gov.uk/planning-and-building-control/planning-policy-and-transport-policy/article-4-directions,,
article-4-direction-area,,7010000800,2022-04-07,,"MULTIPOLYGON (((-0.074740 51.457992,-0.075059 51.458040,-0.075087 51.457970,-0.075077 51.457957,-0.074771 51.457911,-0.074740 51.457992)))",LORD PALMERSTON,329,POINT(-0.074915 51.457976),article-4-direction-area,LORD PALMERSTON,,geography,,,,"Change of use, demolition or alteration of pubs is restricted",,,http://www.southwark.gov.uk/planning-and-building-control/planning-policy-and-transport-policy/article-4-directions,,
article-4-direction-area,,7010000801,2022-04-07,,"MULTIPOLYGON (((-0.067006 51.492311,-0.067131 51.492320,-0.067155 51.492313,-0.067208 51.492110,-0.067134 51.492103,-0.067127 51.492129,-0.067087 51.492126,-0.067094 51.492100,-0.067045 51.492095,-0.067006 51.492311)))",QUEEN VICTORIA,329,POINT(-0.067103 51.492210),article-4-direction-area,QUEEN VICTORIA,,geography,,,,"Change of use, demolition or alteration of pubs is restricted",,,http://www.southwark.gov.uk/planning-and-building-control/planning-policy-and-transport-policy/article-4-directions,,
